1.fastq,44528.68,384864
2_1.fastq,38092.27,384864
2_2.fastq,38634.04,384880
3.fastq,32538.93,384864
4_1.fastq,78994.32,384880
4_2.fastq,78918.45,384864
5_1.fastq,63028.46,384880
6.fastq,34051.42,384864
7_1.fastq,10186.00,384880
7_2.fastq,10071.18,384880
