1.fastq,883.43,36288
2_1.fastq,944.13,36288
2_2.fastq,925.60,36304
3.fastq,764.42,36304
4_1.fastq,1888.70,36304
4_2.fastq,1885.12,36288
5_1.fastq,1343.91,36288
5_2.fastq,1330.15,36304
6.fastq,661.78,36304
7_1.fastq,225.11,36304
7_2.fastq,229.54,36304
