1.fastq,823.99,1646336
2_1.fastq,693.02,1647344
2_2.fastq,690.60,1646224
3.fastq,585.01,1643792
4_1.fastq,1454.71,1655280
4_2.fastq,1403.94,1655456
5_1.fastq,1086.36,1655056
5_2.fastq,1103.67,1655072
6.fastq,627.68,1644112
7_1.fastq,186.75,1646160
7_2.fastq,187.25,1646816
