1.fastq,4703.03,3328
2_1.fastq,4272.06,3312
2_2.fastq,4324.37,3312
3.fastq,3288.13,3312
4_1.fastq,8551.04,3312
4_2.fastq,8572.44,3312
5_1.fastq,6511.59,3328
5_2.fastq,6490.36,3328
6.fastq,3737.77,3344
7_1.fastq,1182.22,3296
7_2.fastq,1195.14,3296
